,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
137,5,0.43014534900716994,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.49331536184176095,0.4349737788342475,4
138,5,0.2506480751196186,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5400970653131759,0.1914613828540472,4
139,5,0.19981837196684055,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5642307104324175,0.11155560491391264,4
140,5,0.1549396016668405,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5838707158878989,0.2314111562288421,4
141,5,0.04588826061012078,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6042554536645314,0.12377883006141142,4
142,5,0.23077144325300117,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5352159055807973,0.21237875992528538,4
143,5,0.2530775953227992,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6177222775697842,0.11398723894073114,4
144,5,0.5025853359822787,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5463898574635261,0.17061029064881134,4
145,5,0.3751708308063436,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5097730809454472,0.17289746757065816,4
146,5,0.11611851927211628,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5698349185057499,0.2255983588543037,4
147,5,0.3582718875020249,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5372654117967595,0.4155729775730186,4
148,5,0.2378250580703213,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6090941270982105,0.18833872048273018,4
149,5,0.23091096602851255,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5880192117498163,0.3268754830998116,4
150,6,0.21756279409388793,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5591899486352686,0.3930339041981292,4
151,6,0.305272128668109,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5355595977403826,0.43462136339414703,4
152,6,0.2951589645482739,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5697776799555757,0.4146526003125255,4
153,6,0.36505126135123817,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.562533705164061,0.3155008355351009,4
154,6,0.19467468182137557,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5756614748503494,0.2616020240099117,4
155,6,0.3579441273889978,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5392342014923578,0.3224905054382815,4
156,6,0.3200236684131192,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5734607979424627,0.21420703424360568,4
157,6,0.24524580132163273,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5424822123649357,0.15126270283952784,4
158,6,0.24373007624781332,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5463442382504698,0.18717306701792813,4
159,6,0.29026035682410406,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5507586051334269,0.1112997593792545,4
160,6,0.3876079530332927,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5987985526219078,0.3152955546324445,4
161,6,0.28350942976022275,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5485331344284747,0.3416967883506483,4
162,6,0.33229207816337847,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5391526725406536,0.3173861708026633,4
163,6,0.24681751853463849,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5697427372579441,0.12074938703933286,4
164,6,0.3195517759860064,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5845477570956789,0.12555502186200915,4
165,6,0.1878765431900066,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5577462956066734,0.3818104737225627,4
166,6,0.41700746097916297,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5468300975215544,0.24397223890756348,4
