,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
170,6,0.1285908309637939,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5522169476731963,0.15141237238178357,8
171,6,0.14664377931182662,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5742976712156974,0.1730190764448835,8
172,6,0.0641795862094725,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5607725739874893,0.30926051997730736,8
173,6,0.09705335859562576,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5617767025349791,0.11865975729051473,8
174,6,0.0715394631954863,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5665067975036485,0.12387735511013709,8
175,6,0.07329428659087706,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6116554373705018,0.1793382292362452,8
176,6,0.1091876360795206,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5768854402132398,0.11436404017638076,8
177,6,0.18229251429365323,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5539274562994237,0.22751561610301022,8
178,6,0.11625873675257946,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6018834334485375,0.13587854582789438,8
179,6,0.17419103359176855,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.565841199596139,0.20389303692177496,8
180,7,0.11502773468019091,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5613414893843811,0.4467768044384245,8
181,7,0.0450553490479559,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5804321703894703,0.1616992012894107,8
182,7,0.14182513155176713,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5434678012537882,0.4180532210470399,8
183,7,0.2411021277453571,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.570764030853068,0.1166838120373674,8
184,7,0.22475098630417303,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5494473050097184,0.11373064350391981,8
185,7,0.0651525726705855,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5765390830661492,0.25911541968876717,8
186,7,0.08624387416417999,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5653400384385079,0.12960627269322497,8
