,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
143,5,0.022578857645322574,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0007197298886960635,0.26033188434682475,6
144,5,0.23003075177717786,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.007422473448015499,0.44750098475404576,6
145,5,0.21700153140413944,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.04123594699474453,0.1039207084774354,6
146,5,0.2751876241399923,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.009369732422518151,0.12744509021439754,6
147,5,0.23450190845583604,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.008553408253280659,0.21033636776302764,6
148,5,0.18969345169270108,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02169101971639875,0.2239437930639716,6
149,5,0.2075057164703787,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.043801306785410055,0.21376608845289866,6
150,6,0.19407144116348732,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.004038252377207896,0.1431694292333897,6
151,6,0.09412302990459813,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.002740023945575931,0.3106743037153137,6
152,6,0.057181211271354365,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0070765821781838545,0.19161131439674098,6
153,6,0.11176576269235043,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.005432932637427279,0.1584305221976452,6
154,6,0.19530020492515568,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.013808283784217945,0.17443502579491688,6
155,6,0.15162067937588047,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.01278854206743818,0.11578718490837564,6
156,6,0.20897838152021184,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.005271602045503476,0.11668807273375262,6
157,6,0.21446144177676266,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.017998378338966114,0.5097453211695754,6
158,6,0.18057839500614545,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.014100145716251067,0.10506624653209383,6
159,6,0.10725494337471547,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.055362632932971056,0.2858115762749366,6
160,6,0.11825753085910769,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.020619965296273524,0.20192071750917304,6
161,6,0.16100658107774204,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.005641595352486095,0.11726781831193894,6
162,6,0.05597689840604286,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.009459505236395715,0.2958171524550476,6
163,6,0.22648482619039334,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.021227537958218967,0.2017228184467962,6
164,6,0.17167873758003796,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.018665668276359293,0.3519061811019304,6
165,6,0.18758447370966846,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0260293485719294,0.113678762425974,6
166,6,0.1725700566348084,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.006010350932034725,0.10807465979838655,6
167,6,0.16471419170385135,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.04786462225861765,0.19019889723541938,6
168,6,0.15880179760665905,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03838207068017463,0.21222215509468417,6
169,6,0.15540698334403633,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.008194114971044608,0.3322303662937196,6
170,6,0.1723335407836201,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.00460044068820703,0.16535924092442428,6
171,6,0.23171831649550492,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.004484631708492781,0.5303187450622259,6
172,6,0.26875534493621484,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.003661769552471439,0.21351690105157684,6
173,6,0.19592205322527215,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03155263580299317,0.1962397600074186,6
174,6,0.1945757243734495,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.018714327643583828,0.20178574465443885,6
175,6,0.1164604702772618,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.040416874982153184,0.22967336827478724,6
176,6,0.1595429540309958,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.007559090549018377,0.38727255516778336,6
177,6,0.11769228633801067,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.007398911351821136,0.15818440354056618,6
178,6,0.22873722275345962,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.026367382935067463,0.21689175737348176,6
179,6,0.1268436711978491,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.008094047467363641,0.16180053520389573,6
180,7,0.21355290426656712,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.014294109633472996,0.1307821056028506,6
181,7,0.07981508202160188,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0664205313239643,0.3307491037972812,6
182,7,0.2856104281820782,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.002615653363836401,0.2490118973638903,6
183,7,0.11430114156531555,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.002308317238351565,0.460299801081413,6
184,7,0.18000052453354248,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.020446685478735738,0.23854828079496332,6
185,7,0.13086561279145298,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03687914286875227,0.2787197264990291,6
